0   1	|	19	0.66	0.41	29	1.00	0.00
0   2	|	139	0.68	0.37	203	1.00	0.00
0   3	|	21	0.68	0.68	11	0.35	0.65
0   4	|	52	0.75	0.32	54	0.78	0.22
0   5	|	30	0.65	0.43	46	1.00	0.00
0   7	|	18	0.53	0.68	7	0.21	1.12
0   8	|	10	0.56	0.67	3	0.17	1.17
0   9	|	6	0.13	1.57	46	1.00	0.00
0   10	|	60	0.62	0.63	97	1.00	0.00
0   12	|	3	0.11	1.79	5	0.18	0.82
0   13	|	34	0.37	1.27	39	0.42	0.58
0   15	|	11	0.46	1.13	10	0.42	0.58
0   22	|	1	0.04	3.44	27	1.00	0.00
0   23	|	8	0.32	2.24	25	1.00	0.00
0   24	|	1	0.20	3.60	5	1.00	0.00
0   32	|	4	0.67	0.83	1	0.17	0.83
0   33	|	4	0.67	1.17	4	0.67	0.33
0   34	|	3	0.21	2.43	0	0.00	1.50
0   35	|	13	0.76	0.41	6	0.35	1.00
0   36	|	4	0.21	1.74	19	1.00	0.00
0   37	|	45	0.64	0.60	70	1.00	0.00
0   40	|	5	0.14	2.00	17	0.49	0.51
0   41	|	3	0.04	2.99	23	0.34	0.66
0   52	|	3	0.38	1.75	8	1.00	0.00
0   53	|	2	0.29	3.00	1	0.14	0.86

1   1	|	37	1.00	0.00	37	1.00	0.00
1   2	|	261	1.00	0.00	261	1.00	0.00
1   3	|	42	0.86	0.24	22	0.45	0.55
1   4	|	96	1.00	0.00	79	0.82	0.18
1   5	|	71	0.90	0.16	79	1.00	0.00
1   6	|	1	0.50	0.50	2	1.00	0.00
1   7	|	51	0.76	0.43	14	0.21	1.16
1   8	|	21	0.81	0.35	6	0.23	1.08
1   9	|	17	0.22	1.03	76	1.00	0.00
1   10	|	127	0.90	0.21	141	1.00	0.00
1   12	|	18	0.33	1.58	14	0.25	0.75
1   13	|	87	0.57	1.03	63	0.41	0.59
1   14	|	2	0.25	3.00	0	0.00	1.00
1   15	|	49	0.75	0.43	38	0.58	0.42
1   16	|	1	1.00	0.00	1	1.00	0.00
1   17	|	1	1.00	0.00	0	0.00	2.00
1   18	|	1	0.20	2.40	4	0.80	0.20
1   23	|	18	0.41	2.14	44	1.00	0.00
1   28	|	5	0.45	1.36	11	1.00	0.00
1   29	|	1	0.50	3.50	2	1.00	0.00
1   30	|	2	0.33	1.83	3	0.50	0.50
1   32	|	6	0.55	1.64	6	0.55	0.45
1   33	|	9	0.75	0.75	5	0.42	0.58
1   34	|	11	0.50	1.05	3	0.14	1.32
1   35	|	27	0.84	0.63	9	0.28	1.03
1   36	|	3	0.13	1.50	24	1.00	0.00
1   37	|	75	0.86	0.39	87	1.00	0.00
1   40	|	18	0.24	1.61	34	0.45	0.55
1   41	|	26	0.24	2.07	31	0.28	0.72
1   43	|	2	0.40	1.80	0	0.00	1.00
1   52	|	11	0.73	0.60	15	1.00	0.00
1   53	|	3	0.30	2.40	6	0.60	0.40

10   1	|	892	1.00	0.00	894	1.00	0.00
10   2	|	92	1.00	0.00	92	1.00	0.00
10   3	|	1585	0.98	0.04	1168	0.72	0.28
10   4	|	56	0.98	0.07	27	0.47	0.53
10   5	|	20	0.80	0.72	25	1.00	0.00
10   6	|	43	0.98	0.07	44	1.00	0.00
