0   1	|	56	1.00	0.00	56	1.00	0.00
0   2	|	311	1.00	0.00	311	1.00	0.00
0   3	|	30	0.86	0.29	13	0.37	0.63
0   4	|	92	0.98	0.11	73	0.78	0.22
0   5	|	71	0.91	0.15	78	1.00	0.00
0   7	|	45	0.83	0.30	11	0.20	1.00
0   8	|	26	0.79	0.55	4	0.12	1.33
0   9	|	14	0.20	1.18	71	1.00	0.00
0   10	|	106	0.88	0.20	120	1.00	0.00
0   12	|	18	0.39	1.26	10	0.22	0.78
0   13	|	79	0.56	1.16	67	0.48	0.52
0   15	|	44	0.72	0.67	25	0.41	0.59
0   22	|	5	0.14	2.69	36	1.00	0.00
0   23	|	16	0.40	2.68	40	1.00	0.00
0   24	|	1	0.20	4.40	5	1.00	0.00
0   28	|	2	0.50	2.00	4	1.00	0.00
0   30	|	3	0.30	2.50	6	0.60	0.40
0   32	|	5	0.50	1.70	1	0.10	0.90
0   33	|	11	0.92	0.50	11	0.92	0.08
0   34	|	9	0.50	1.17	0	0.00	1.44
0   35	|	21	0.88	0.50	8	0.33	1.00
0   36	|	2	0.06	2.06	34	1.00	0.00
0   37	|	86	0.81	0.51	106	1.00	0.00
0   40	|	22	0.25	1.38	35	0.40	0.60
0   41	|	16	0.15	2.49	28	0.26	0.74
0   42	|	1	1.00	0.00	0	0.00	1.00
0   52	|	8	0.53	1.13	15	1.00	0.00
0   53	|	4	0.40	1.80	3	0.30	0.70

1   1	|	76	1.00	0.00	76	1.00	0.00
1   2	|	400	1.00	0.02	402	1.00	0.00
1   3	|	66	0.92	0.25	30	0.42	0.58
1   4	|	162	1.00	0.00	134	0.83	0.17
1   5	|	117	0.92	0.09	127	1.00	0.00
1   7	|	77	0.75	0.57	15	0.15	1.30
1   8	|	35	0.81	0.30	11	0.26	1.05
1   9	|	28	0.23	1.02	123	1.00	0.00
1   10	|	193	0.91	0.17	211	1.00	0.00
1   12	|	28	0.34	1.57	22	0.27	0.73
1   13	|	133	0.60	0.91	101	0.46	0.54
1   15	|	72	0.73	0.62	57	0.58	0.42
1   16	|	2	0.50	0.75	2	0.50	0.50
1   17	|	1	0.25	2.25	0	0.00	1.75
1   22	|	1	0.02	2.78	51	1.00	0.00
1   23	|	22	0.38	2.41	58	1.00	0.00
1   24	|	1	0.17	4.00	6	1.00	0.00
1   28	|	6	0.46	1.54	13	1.00	0.00
1   29	|	1	0.20	3.60	5	1.00	0.00
1   30	|	3	0.43	1.71	2	0.29	0.71
1   32	|	8	0.67	1.00	4	0.33	0.67
1   33	|	12	0.80	0.60	9	0.60	0.40
1   34	|	20	0.56	0.86	2	0.06	1.50
1   35	|	40	0.89	0.31	15	0.33	1.02
1   36	|	8	0.19	1.67	43	1.00	0.00
1   37	|	106	0.81	0.45	131	1.00	0.00
1   40	|	32	0.26	1.38	52	0.42	0.58
1   41	|	35	0.23	2.02	40	0.26	0.74
1   43	|	2	0.50	1.50	0	0.00	1.00
1   52	|	10	0.63	1.13	16	1.00	0.00
1   53	|	4	0.22	3.17	8	0.44	0.56

10   1	|	1392	1.00	0.00	1396	1.00	0.00
10   2	|	110	0.98	0.04	112	1.00	0.00
10   3	|	2489	0.98	0.04	1832	0.72	0.28
10   4	|	68	0.99	0.04	31	0.45	0.55
10   5	|	33	0.73	0.60	45	1.00	0.00
10   6	|	60	0.98	0.02	61	1.00	0.00
10   7	|	939	0.93	0.13	427	0.42	0.76
10   8	|	37	0.95	0.15	18	0.46	0.74
10   9	|	716	0.86	0.24	830	1.00	0.00
10   10	|	24	0.60	0.90	40	1.00	0.00
10   11	|	77	0.99	0.04	78	1.00	0.00
10   12	|	643	0.85	0.36	494	0.65	0.35
10   13	|	186	0.58	1.10	104	0.33	0.67
10   14	|	158	0.84	0.46	66	0.35	0.65
10   15	|	74	0.63	1.03	32	0.27	0.73
10   16	|	18	0.95	0.21	10	0.53	0.47
10   17	|	6	1.00	0.00	2	0.33	0.67
10   18	|	18	0.60	1.73	16	0.53	0.47
10   22	|	117	0.39	2.07	302	1.00	0.00
10   23	|	52	0.15	3.25	350	1.00	0.00
10   24	|	61	0.35	2.13	172	1.00	0.00
10   28	|	5	0.31	2.13	16	1.00	0.00
10   29	|	3	0.50	1.83	6	1.00	0.00
10   30	|	10	0.26	2.90	7	0.18	0.82
10   32	|	231	0.97	0.05	135	0.56	0.44
10   33	|	32	0.84	0.39	29	0.76	0.24
10   34	|	738	0.92	0.17	341	0.43	0.73
10   35	|	92	0.79	0.67	33	0.28	0.94
10   36	|	487	0.78	0.44	623	1.00	0.00
10   37	|	123	0.66	1.01	185	1.00	0.00
10   38	|	57	0.97	0.08	59	1.00	0.00
10   39	|	43	0.93	0.20	46	1.00	0.00
10   40	|	409	0.71	0.68	268	0.47	0.53
10   41	|	1276	0.73	0.69	884	0.50	0.50
10   42	|	180	0.53	1.48	108	0.32	0.68
10   43	|	84	0.71	0.75	44	0.37	0.63
10   44	|	43	0.91	0.23	24	0.51	0.49
10   48	|	74	0.30	2.52	248	1.00	0.00
10   49	|	6	0.19	3.35	31	1.00	0.00
10   50	|	5	0.24	3.95	21	1.00	0.00
10   52	|	20	0.20	2.59	98	1.00	0.00
10   53	|	36	0.19	3.19	37	0.20	0.80

11   1	|	2533	0.99	0.03	2265	0.89	0.11
11   2	|	185	0.97	0.09	167	0.88	0.12
11   3	|	4574	0.96	0.09	2821	0.59	0.50
11   4	|	109	0.92	0.30	47	0.40	0.74
11   5	|	65	0.70	0.96	55	0.59	0.41
11   6	|	98	0.96	0.17	82	0.80	0.20
11   7	|	1956	0.91	0.24	690	0.32	1.09
11   8	|	68	0.88	0.51	9	0.12	1.58
11   9	|	1485	0.85	0.39	1401	0.80	0.20
11   10	|	32	0.55	1.19	29	0.50	0.50
11   11	|	118	0.93	0.23	99	0.78	0.22
11   12	|	1184	0.74	0.78	768	0.48	0.72
11   13	|	280	0.46	1.85	72	0.12	1.28
11   14	|	298	0.78	0.74	116	0.30	0.93
11   15	|	172	0.51	1.76	34	0.10	1.28
11   16	|	22	0.96	0.22	13	0.57	0.61
11   17	|	12	0.71	1.35	4	0.24	1.59
11   18	|	41	0.48	1.87	26	0.31	1.04
11   22	|	254	0.24	3.06	458	0.43	0.57
11   23	|	108	0.08	3.99	367	0.26	0.74
11   24	|	144	0.22	3.18	260	0.39	0.61
11   28	|	5	0.13	3.48	10	0.25	0.75
11   29	|	10	0.36	3.32	11	0.39	0.61
11   30	|	22	0.27	3.15	6	0.07	1.49
11   32	|	453	0.89	0.28	194	0.38	0.84
11   33	|	53	0.82	0.52	36	0.55	0.55
11   34	|	1509	0.89	0.32	525	0.31	1.15
11   35	|	175	0.67	1.03	35	0.13	1.61
11   36	|	918	0.73	0.72	912	0.72	0.28
11   37	|	213	0.47	1.84	195	0.43	0.57
