0   1	|	59	1.00	0.00	59	1.00	0.00
0   2	|	369	1.00	0.00	369	1.00	0.00
0   3	|	43	0.81	0.36	21	0.40	0.60
0   4	|	117	0.99	0.01	95	0.81	0.19
0   5	|	82	0.93	0.07	88	1.00	0.00
0   7	|	54	0.90	0.23	12	0.20	1.17
0   8	|	21	0.75	0.43	4	0.14	1.32
0   9	|	21	0.23	1.07	91	1.00	0.00
0   10	|	147	0.86	0.26	170	1.00	0.00
0   12	|	16	0.30	1.28	12	0.23	0.77
0   13	|	87	0.60	0.83	57	0.40	0.60
0   15	|	44	0.75	0.53	32	0.54	0.46
0   22	|	3	0.06	3.34	47	1.00	0.00
0   23	|	17	0.39	2.30	44	1.00	0.00
0   24	|	1	0.14	3.00	7	1.00	0.00
0   28	|	2	0.22	3.33	9	1.00	0.00
0   30	|	6	0.32	2.47	10	0.53	0.47
0   32	|	6	0.67	0.89	1	0.11	0.89
0   33	|	17	0.89	0.63	11	0.58	0.42
0   34	|	10	0.43	1.78	2	0.09	1.39
0   35	|	25	0.89	0.36	10	0.36	0.89
0   36	|	6	0.14	1.65	43	1.00	0.00
0   37	|	104	0.84	0.50	124	1.00	0.00
0   38	|	1	0.33	1.33	3	1.00	0.00
0   40	|	14	0.21	1.59	32	0.47	0.53
0   41	|	15	0.11	2.74	34	0.24	0.76
0   43	|	1	0.50	2.00	0	0.00	1.00
0   52	|	14	0.67	1.24	21	1.00	0.00
0   53	|	7	0.41	1.94	4	0.24	0.76

1   1	|	74	1.00	0.00	74	1.00	0.00
1   2	|	469	1.00	0.00	469	1.00	0.00
1   3	|	78	0.91	0.17	37	0.43	0.57
1   4	|	171	0.99	0.01	137	0.80	0.20
1   5	|	124	0.89	0.16	139	1.00	0.00
1   6	|	2	0.50	1.75	4	1.00	0.00
1   7	|	88	0.77	0.43	25	0.22	1.17
1   8	|	34	0.81	0.38	10	0.24	1.05
1   9	|	30	0.22	1.09	138	1.00	0.00
1   10	|	222	0.91	0.18	244	1.00	0.00
1   12	|	30	0.35	1.46	24	0.28	0.72
1   13	|	154	0.58	1.03	127	0.48	0.52
1   14	|	2	0.20	2.80	1	0.10	0.90
1   15	|	86	0.73	0.58	69	0.58	0.42
1   16	|	1	0.50	0.50	1	0.50	0.50
1   17	|	1	1.00	0.00	0	0.00	2.00
1   18	|	1	0.20	2.40	4	0.80	0.20
1   23	|	31	0.44	2.10	71	1.00	0.00
1   24	|	1	0.14	4.00	7	1.00	0.00
1   28	|	10	0.53	1.47	19	1.00	0.00
1   29	|	1	0.33	4.00	3	1.00	0.00
1   30	|	4	0.36	1.82	4	0.36	0.64
1   32	|	10	0.67	1.20	7	0.47	0.53
1   33	|	17	0.85	0.45	10	0.50	0.50
1   34	|	20	0.54	1.00	4	0.11	1.32
1   35	|	46	0.85	0.56	15	0.28	1.09
1   36	|	8	0.16	1.78	51	1.00	0.00
1   37	|	134	0.86	0.35	156	1.00	0.00
1   40	|	30	0.25	1.61	50	0.41	0.59
1   41	|	38	0.22	2.03	51	0.30	0.70
1   43	|	3	0.43	1.71	1	0.14	0.86
1   44	|	1	1.00	0.00	0	0.00	1.00
1   52	|	19	0.53	1.36	36	1.00	0.00
1   53	|	3	0.16	2.74	6	0.32	0.68

10   1	|	1590	1.00	0.00	1594	1.00	0.00
10   2	|	144	0.99	0.01	145	1.00	0.00
10   3	|	2825	0.98	0.04	2071	0.72	0.28
10   4	|	103	0.96	0.10	57	0.53	0.47
